ID;Gender;Own_car;Own_property;Work_phone;Phone;Email;Unemployed;Num_children;Num_family;Account_length;Total_income;Age;Years_employed;Income_type;Education_type;Family_status;Housing_type;Occupation_type;Target
5009826;0;0;0;1;0;0;0;0;2;25;112500.0;43.146.676.523.131.800;10.239.772.206.137.000;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5009831;1;1;0;1;0;0;0;0;2;19;166500.0;28.570.059.617.925.000;4.690.034.702.971.310;Working;Higher education;Married;With parents;Core staff;0
5009837;0;0;0;0;0;0;0;0;2;43;135000.0;3.592.133.993.168.920;15.272.045.284.981.800;State servant;Secondary / secondary special;Civil marriage;House / apartment;Medicine staff;0
5009839;1;1;0;0;0;0;0;0;2;33;202500.0;3.459.619.294.030.670;11.088.523.378.303.400;Working;Secondary / secondary special;Civil marriage;House / apartment;Laborers;0
5009843;0;0;0;0;0;0;0;0;1;38;81000.0;49.096.148.449.317.900;4.024.723.300.273.100;Commercial associate;Secondary / secondary special;Separated;House / apartment;Sales staff;1
5009844;1;1;0;1;0;0;0;0;2;13;180000.0;4.353.545.931.812.420;0.355927910908506;Working;Secondary / secondary special;Married;House / apartment;Security staff;0
5009846;1;0;0;0;1;0;0;0;2;34;225000.0;3.362.697.385.983.280;11.088.523.378.303.400;Commercial associate;Higher education;Civil marriage;House / apartment;Managers;0
5009847;0;0;0;0;0;0;0;0;2;31;99000.0;2.760.905.425.847.210;18.563.009.507.382.000;Commercial associate;Higher education;Married;House / apartment;Sales staff;0
5009850;1;1;0;1;1;0;0;0;1;37;360000.0;28.134.732.403.813.900;15.222.762.958.856.100;Commercial associate;Secondary / secondary special;Separated;With parents;Drivers;0
5009864;1;1;0;1;0;0;0;0;2;41;225000.0;39.850.236.486.717.700;335.667.399.056.791;Working;Higher education;Civil marriage;Rented apartment;Managers;0
5009872;1;1;0;1;0;0;0;2;4;38;427500.0;4.146.286.371.383.390;17.522.604.844.726.400;Commercial associate;Higher education;Married;House / apartment;Managers;0
5009877;0;0;1;1;1;0;0;2;4;7;157500.0;4.243.482.070.131.480;35.236.863.179.942.000;State servant;Higher education;Married;House / apartment;Core staff;0
5009879;0;0;1;1;0;0;0;2;4;3;144000.0;26.938.267.041.759.900;5.024.059.357.823.910;Working;Secondary / secondary special;Married;Municipal apartment;Laborers;0
5009880;0;0;1;0;1;0;1;0;2;14;157500.0;59.234.618.096.196.300;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5009889;1;1;1;0;0;1;0;0;1;14;270000.0;3.606.371.109.605.260;32.717.988.733.512.600;Working;Secondary / secondary special;Single / not married;House / apartment;Managers;0
5009893;0;1;0;0;0;0;0;1;3;17;157500.0;3.283.298.082.780.610;6.436.819.373.429.980;Working;Higher education;Married;House / apartment;Private service staff;0
5009897;0;1;1;0;0;0;0;2;4;6;90000.0;3.047.564.289.478.900;11.088.523.378.303.400;State servant;Higher education;Married;House / apartment;Core staff;1
5009900;1;1;0;0;0;0;0;0;2;48;202500.0;5.234.878.197.362.020;10.023.477.552.584.900;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5009914;0;0;1;0;1;0;0;2;4;53;99000.0;34.913.790.153.117.400;11.855.137.340.260.200;Commercial associate;Higher education;Married;House / apartment;Accountants;1
5009922;1;1;1;0;0;0;0;0;2;12;360000.0;54.643.148.045.476.600;2.043.847.580.716.920;Working;Higher education;Married;House / apartment;Laborers;0
5009934;0;0;1;0;0;0;0;2;4;10;157500.0;29.322.984.044.846.900;6.436.819.373.429.980;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5009944;0;0;1;1;0;1;0;0;1;26;135000.0;23.222.927.233.276.500;41.095.984.174.897.400;Working;Incomplete higher;Single / not married;House / apartment;Other;1
5009945;0;1;0;0;0;1;1;2;4;13;99000.0;349.247.417.811.454;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5009946;0;1;1;0;0;0;0;2;4;30;90000.0;3.474.403.991.868.410;12.186.424.088.105.800;State servant;Secondary / secondary special;Married;House / apartment;Cooking staff;0
5009951;1;0;1;0;0;0;1;0;2;9;90000.0;6.319.910.744.231.570;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5009952;1;1;1;0;0;0;0;0;2;44;112500.0;4.401.459.304.434.720;2.102.438.790.666.470;Working;Secondary / secondary special;Married;House / apartment;Other;0
5009957;0;1;1;0;0;0;0;1;3;17;135000.0;45.484.849.107.100.000;8.857.129.167.607.820;Working;Secondary / secondary special;Married;House / apartment;Other;0
5009965;0;1;1;0;0;0;0;0;2;15;180000.0;5.652.135.225.227.070;1.060.391.383.806.640;State servant;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5009988;1;1;1;0;0;0;1;0;1;50;495000.0;626.077.195.288.062;0.0;Pensioner;Higher education;Single / not married;House / apartment;Other;0
5009991;1;1;0;0;0;1;0;2;4;37;157500.0;40.381.390.446.073.400;6.521.694.490.646.620;Working;Secondary / secondary special;Married;Office apartment;Drivers;0
5009993;0;0;1;0;0;0;0;0;2;52;135000.0;4.610.361.609.067.940;1.010.835.266.980.150;Working;Incomplete higher;Married;House / apartment;Managers;0
5009994;1;1;1;0;0;0;0;1;3;42;360000.0;3.816.642.367.741.970;1.689.288.623.311.900;Commercial associate;Secondary / secondary special;Married;House / apartment;Managers;0
5009999;0;1;0;0;1;1;0;1;3;58;157500.0;337.583.933.961.683;7.690.780.782.630.710;Working;Secondary / secondary special;Married;House / apartment;Accountants;0
5010001;0;0;1;0;0;0;0;2;4;28;157500.0;3.351.745.757.955.330;5.604.495.643.305.470;State servant;Secondary / secondary special;Married;House / apartment;Core staff;0
5010005;1;1;1;0;0;0;1;0;2;11;157500.0;63.853.467.216.985.900;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010007;0;0;1;0;1;0;0;1;3;52;112500.0;29.914.371.958.356.400;9.774.328.014.948.970;State servant;Incomplete higher;Civil marriage;House / apartment;Secretaries;0
5010015;0;1;1;0;0;0;0;1;2;8;112500.0;35.308.048.762.123.700;1.941.176.067.954.850;Commercial associate;Secondary / secondary special;Separated;House / apartment;Other;0
5010020;0;0;0;0;0;1;0;0;1;57;99000.0;29.659.746.606.706.500;6.855.719.145.499.220;Commercial associate;Higher education;Single / not married;With parents;Other;1
5010023;0;0;1;0;0;0;0;0;2;8;135000.0;56.899.183.419.235.100;63.546.821.632.203.200;Working;Secondary / secondary special;Married;House / apartment;Laborers;1
5010031;1;1;1;0;1;0;1;0;2;43;85500.0;6.056.524.090.159.270;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010036;0;0;1;0;0;0;1;0;2;21;292500.0;5.908.950.902.482.590;0.0;Pensioner;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5010041;0;0;1;1;0;0;0;0;2;17;67500.0;59.930.046.475.971.400;2.318.733.444.218.560;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5010052;0;0;1;0;0;1;0;0;2;39;90000.0;5.058.009.404.710.560;8.271.217.068.112.280;Working;Secondary / secondary special;Married;House / apartment;Cleaning staff;0
5010057;1;1;1;0;1;1;0;0;1;4;112500.0;46.475.971.443.629.900;6.855.719.145.499.220;Working;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5010059;0;0;1;0;0;0;0;0;2;60;112500.0;4.537.533.282.682.050;12.523.186.649.965.400;Working;Secondary / secondary special;Married;House / apartment;Other;0
5010067;0;0;1;0;0;0;0;0;1;28;360000.0;5.034.463.404.450.460;21.437.811.864.720.000;Working;Secondary / secondary special;Widow;House / apartment;Core staff;1
5010070;0;0;1;0;0;1;0;0;1;10;279000.0;30.366.126.614.509.500;1.689.288.623.311.900;State servant;Higher education;Single / not married;House / apartment;Managers;0
5010072;0;0;1;0;0;0;0;0;2;23;157500.0;45.879.107.716.106.400;9.604.577.780.515.680;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5010077;1;1;0;0;0;0;0;2;4;27;157500.0;3.427.311.991.348.210;3.107.524.452.931.950;Working;Secondary / secondary special;Married;Municipal apartment;Cleaning staff;0
5010081;1;0;1;0;1;1;0;0;2;57;135000.0;5.730.713.156.327.640;0.522940238334805;Working;Secondary / secondary special;Married;House / apartment;Security staff;0
5010088;0;1;1;0;0;1;0;0;1;17;112500.0;22.253.708.152.802.500;2.603.749.563.646.070;Working;Incomplete higher;Single / not married;With parents;Sales staff;0
5010089;0;0;0;0;0;0;0;0;2;5;225000.0;2.821.139.380.000.950;460.515.958.575.467;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5010099;0;1;1;0;0;0;0;2;4;42;306000.0;3.707.399.878.163.130;10.855.801.282.709.400;State servant;Higher education;Married;House / apartment;Core staff;0
5010104;0;0;1;0;0;0;1;0;2;44;166500.0;61.816.464.403.786.500;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010108;0;1;1;0;0;0;1;0;2;43;135000.0;6.055.702.718.057.180;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010113;0;1;1;0;0;1;1;0;1;43;202500.0;5.823.254.413.163.850;0.0;Pensioner;Higher education;Widow;House / apartment;Other;0
5010117;0;0;1;1;1;0;0;1;3;19;67500.0;4.215.555.418.660.200;5.185.595.871.236.230;State servant;Secondary / secondary special;Married;Municipal apartment;Core staff;0
5010118;1;0;1;0;0;0;0;0;1;4;180000.0;2.289.711.629.944.480;14.374.011.786.689.600;Working;Secondary / secondary special;Single / not married;House / apartment;Other;0
5010119;1;1;1;0;0;0;0;0;2;12;315000.0;3.879.614.228.902.710;25.216.123.534.364.100;Working;Secondary / secondary special;Married;House / apartment;Managers;0
5010124;0;1;1;0;0;1;0;1;3;51;202500.0;4.105.491.556.979.260;14.688.871.092.493.300;Working;Secondary / secondary special;Married;House / apartment;Other;0
5010126;0;0;1;1;1;1;0;2;4;9;270000.0;3.539.292.387.934.040;5.689.370.760.522.110;Working;Secondary / secondary special;Married;House / apartment;Managers;0
5010138;1;1;1;0;0;0;1;0;2;10;112500.0;63.757.640.471.741.300;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;1
5010147;0;1;1;0;0;0;0;1;3;22;157500.0;3.422.383.758.735.630;1.577.582.017.426.770;Working;Secondary / secondary special;Married;House / apartment;Managers;0
5010158;1;1;1;0;0;0;0;0;2;5;202500.0;5.096.340.102.808.400;2.118.592.442.007.700;Commercial associate;Lower secondary;Married;House / apartment;Other;0
5010160;1;1;1;0;1;1;0;0;2;29;252000.0;6.055.428.927.356.480;4.438.147.258.328.370;Working;Secondary / secondary special;Married;House / apartment;Security staff;0
5010165;0;0;1;0;0;0;0;0;2;11;135000.0;50.654.017.536.294.300;5.108.934.475.040.550;State servant;Secondary / secondary special;Married;House / apartment;Medicine staff;1
5010172;0;0;1;0;0;0;0;0;2;57;135000.0;5.831.741.924.885.520;12.703.888.512.426.600;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5010174;1;0;1;0;0;1;0;0;2;0;90000.0;2.415.929.142.966.650;2.023.313.278.164.500;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5010175;1;1;1;1;1;1;0;2;4;38;225000.0;5.031.177.916.042.080;11.690.862.919.840.900;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;Other;0
5010182;1;0;0;0;1;0;0;1;2;37;247500.0;4.598.862.399.638.590;18.023.641.827.005.300;Working;Secondary / secondary special;Single / not married;House / apartment;Laborers;0
5010188;0;0;1;0;1;0;0;0;2;58;76500.0;42.716.825.123.034.600;13.856.547.362.368.800;Commercial associate;Secondary / secondary special;Married;House / apartment;Sales staff;0
5010192;0;1;1;0;0;0;1;0;2;27;126000.0;63.891.797.915.083.800;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010195;1;0;1;0;0;0;0;0;2;27;360000.0;4.956.706.845.451.990;36.058.235.282.038.600;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5010196;0;0;1;0;1;0;1;0;1;37;135000.0;6.351.944.256.213.330;0.0;Pensioner;Higher education;Single / not married;House / apartment;Other;0
5010198;1;1;1;0;0;1;0;0;2;22;135000.0;27.327.049.836.752.200;5.108.934.475.040.550;Working;Lower secondary;Married;With parents;Laborers;0
5010208;0;0;1;0;0;1;0;0;2;12;135000.0;3.768.455.204.418.980;10.940.676.399.926.000;Commercial associate;Higher education;Married;House / apartment;Core staff;0
5010210;1;1;1;1;0;0;0;0;2;10;202500.0;51.946.309.643.592.900;2.940.512.125.505.650;Commercial associate;Higher education;Married;House / apartment;Other;0
5010215;0;1;1;0;0;0;0;1;3;45;90000.0;48.000.985.646.522.500;22.023.723.964.215.500;State servant;Secondary / secondary special;Married;House / apartment;Medicine staff;0
5010228;1;1;1;0;0;0;0;0;2;35;315000.0;5.906.212.995.475.600;5.941.258.205.165.060;Commercial associate;Incomplete higher;Married;House / apartment;Secretaries;0
5010234;1;1;1;0;0;0;0;0;2;34;225000.0;4.519.463.096.435.920;11.857.875.247.267.200;Working;Secondary / secondary special;Married;House / apartment;Drivers;0
5010241;1;1;1;0;0;0;0;0;2;17;225000.0;5.515.513.665.578.340;28.556.370.082.890.100;Working;Secondary / secondary special;Married;House / apartment;Laborers;0
5010253;0;1;1;0;0;0;0;0;2;30;247500.0;5.397.509.873.577.140;22.856.047.694.340.000;State servant;Secondary / secondary special;Married;House / apartment;Managers;0
5010256;0;1;1;1;0;0;0;1;3;4;67500.0;4.020.890.230.463.320;9.856.465.225.158.620;Working;Secondary / secondary special;Civil marriage;House / apartment;Cooking staff;0
5010258;1;0;1;1;1;0;0;1;3;23;562500.0;3.775.573.762.637.150;15.439.057.612.408.100;Working;Incomplete higher;Married;House / apartment;Other;0
5010283;0;0;1;0;0;1;1;0;2;5;126000.0;5.581.771.015.147.470;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010293;0;0;1;1;0;0;0;0;1;5;99000.0;27.422.876.581.996.800;31.869.237.561.346.200;Working;Secondary / secondary special;Single / not married;House / apartment;Sales staff;0
5010296;0;0;1;0;0;0;0;0;2;39;135000.0;40.844.096.730.254.500;5.108.934.475.040.550;Commercial associate;Secondary / secondary special;Married;House / apartment;Sales staff;1
5010302;0;0;1;1;1;0;0;0;2;17;189000.0;5.539.607.247.239.840;1.702.430.576.945.450;Commercial associate;Secondary / secondary special;Married;House / apartment;Other;0
5010305;0;0;1;0;0;0;1;0;2;35;157500.0;6.410.261.675.462.190;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010309;0;1;1;0;0;0;0;1;3;23;112500.0;4.136.703.696.858.930;5.355.346.105.669.520;Commercial associate;Secondary / secondary special;Married;House / apartment;Core staff;0
5010317;1;0;0;0;0;1;0;0;2;45;135000.0;259.909.512.173.419;0.355927910908506;Commercial associate;Higher education;Married;House / apartment;Cooking staff;0
5010322;0;0;0;0;0;0;1;0;2;38;216000.0;626.077.195.288.062;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010346;0;0;1;0;0;1;0;0;2;12;328500.0;5.482.111.200.093.080;5.185.595.871.236.230;Commercial associate;Secondary / secondary special;Married;House / apartment;Managers;0
5010348;0;0;0;0;0;0;0;0;1;4;126000.0;2.247.547.862.036.860;2.603.749.563.646.070;Working;Secondary / secondary special;Single / not married;With parents;Sales staff;0
5010351;1;1;0;0;0;0;0;1;3;29;180000.0;28.997.173.111.015.200;32.717.988.733.512.600;State servant;Incomplete higher;Married;With parents;Drivers;0
5010356;0;0;1;0;0;1;0;0;1;12;310500.0;3.597.883.597.883.590;36.058.235.282.038.600;State servant;Higher education;Single / not married;House / apartment;Accountants;0
5010358;0;0;1;1;1;0;0;0;2;11;126000.0;39.056.243.454.691.000;20.186.588.362.526.200;Commercial associate;Secondary / secondary special;Married;House / apartment;Laborers;0
5010360;0;0;1;1;0;0;0;2;3;33;67500.0;4.060.863.672.765.350;2.027.146.347.974.290;Working;Secondary / secondary special;Separated;House / apartment;Other;1
5010361;1;1;0;1;1;0;0;0;1;53;90000.0;3.390.350.246.753.860;552.235.843.309.582;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;Drivers;0
5010365;0;1;1;0;0;1;0;1;2;33;157500.0;26.831.488.668.487.300;5.774.245.877.738.760;Working;Higher education;Separated;House / apartment;Medicine staff;0
5010371;0;1;1;0;0;0;1;0;2;4;270000.0;6.507.457.374.210.280;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010385;0;1;1;0;0;1;0;0;2;8;540000.0;37.668.124.602.147.800;6.940.594.262.715.860;Commercial associate;Higher education;Married;House / apartment;Managers;0
5010394;0;1;1;1;1;0;0;1;3;26;225000.0;3.873.590.833.487.340;4.356.010.048.118.710;Working;Higher education;Married;House / apartment;High skill tech staff;0
5010402;0;0;1;0;0;0;1;0;2;28;202500.0;5.983.421.973.072.680;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;1
5010414;1;1;0;0;0;0;0;1;2;17;270000.0;3.675.640.156.882.070;8.605.241.722.964.870;Working;Secondary / secondary special;Separated;House / apartment;Drivers;0
5010420;0;0;1;0;0;1;0;0;2;30;67500.0;42.916.692.334.544.800;0.7748276829777476;Working;Secondary / secondary special;Married;House / apartment;Medicine staff;1
5010431;0;1;0;0;0;0;0;1;3;7;180000.0;30.409.933.126.621.300;0.355927910908506;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5010434;0;0;1;0;0;0;1;0;2;26;90000.0;5.891.428.297.637.870;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010447;0;0;1;0;0;0;1;0;2;6;202500.0;62.862.344.880.456.100;0.0;Pensioner;Secondary / secondary special;Married;House / apartment;Other;0
5010453;0;1;1;1;0;0;0;0;2;44;157500.0;3.626.905.412.157.670;1.594.283.250.169.400;Working;Secondary / secondary special;Married;House / apartment;Core staff;0
5010456;0;0;1;0;0;1;0;0;2;39;171000.0;5.135.218.382.307.640;10.688.788.955.283.100;Student;Higher education;Married;House / apartment;Core staff;0
5010465;0;1;1;0;1;0;0;1;3;24;157500.0;3.455.786.224.220.890;18.563.009.507.382.000;Working;Secondary / secondary special;Married;House / apartment;Sales staff;0
5010468;1;1;1;0;0;0;0;0;2;31;675000.0;326.139.482.672.471;6.023.395.415.374.710;State servant;Higher education;Married;House / apartment;High skill tech staff;1
5010473;1;1;1;0;0;0;0;0;2;58;135000.0;358.309.890.004.586;0.8569648931874029;Commercial associate;Higher education;Civil marriage;House / apartment;Other;0
5010480;1;1;1;1;1;0;0;2;4;8;315000.0;3.779.133.041.746.230;0.4380651211181612;Working;Higher education;Married;House / apartment;Other;0
